From	To
P49757	ENSG00000133961.21
P55196	ENSG00000130396.22
Q9NZ72	ENSG00000197457.10
Q9BYR9	ENSG00000213417.3
Q9BYR9	ENSG00000263091.2
Q9BYR9	ENSG00000292035.1
O75953	ENSG00000137094.16
Q92736	ENSG00000198626.19
P48643	ENSG00000150753.12
Q14390	ENSG00000100121.14
P31269	ENSG00000078399.19
Q9BZL3	ENSG00000256235.3
Q96RN5	ENSG00000099917.17
P07476	ENSG00000163207.7
Q9Y2R4	ENSG00000277594.2
Q9Y2R4	ENSG00000278053.5
Q16539	ENSG00000112062.12
A0A0K0K1A5	ENSG00000211721.2
A0A0K0K1A5	ENSG00000277110.3
Q96N19	ENSG00000173264.16
Q8NFH8	ENSG00000169891.18
Q9BUL5	ENSG00000040633.13
Q9C002	ENSG00000166920.13
Q13416	ENSG00000115942.9
O95721	ENSG00000099940.12
P82673	ENSG00000061794.13
Q6ZQY3	ENSG00000144644.15
P55040	ENSG00000164949.8
Q8J025	ENSG00000154856.13
P17023	ENSG00000157429.16
Q14258	ENSG00000121060.19
Q9H972	ENSG00000100802.15
P48775	ENSG00000151790.9
P48775	ENSG00000262635.5
P60321	ENSG00000188425.4
O60313	ENSG00000198836.11
P50238	ENSG00000213145.10
Q969I6	ENSG00000139209.16
Q9BR84	ENSG00000188321.14
Q99714	ENSG00000072506.14
Q9NP08	ENSG00000215612.8
Q9NP08	ENSG00000288204.1
Q9H8G2	ENSG00000120159.13
Q6NS38	ENSG00000189046.11
P45844	ENSG00000160179.19
P19012	ENSG00000171346.16
Q96EP0	ENSG00000092098.18
Q96EP0	ENSG00000285152.2
Q8NHS3	ENSG00000164073.11
P35609	ENSG00000077522.15
Q8IWE2	ENSG00000197712.12
Q9UHN1	ENSG00000256525.8
P17987	ENSG00000120438.12
Q9P086	ENSG00000161920.11
Q9Y237	ENSG00000102309.15
Q9NQ86	ENSG00000152503.10
Q99525	ENSG00000275663.2
Q96PH1	ENSG00000290203.13
Q96PH1	ENSG00000255346.11
Q86UP6	ENSG00000138161.14
Q6IQ20	ENSG00000161048.12
Q6IQ20	ENSG00000275723.4
P36955	ENSG00000132386.11
Q8N158	ENSG00000213420.8
Q9Y3M8	ENSG00000133121.21
Q3KP44	ENSG00000164512.18
Q86XA0	ENSG00000181038.14
P18615	ENSG00000204356.14
P18615	ENSG00000206268.11
P18615	ENSG00000206357.11
P18615	ENSG00000231044.10
P18615	ENSG00000229363.9
P18615	ENSG00000233801.9
Q9BYS8	ENSG00000163827.14
Q02297	ENSG00000157168.22
O15014	ENSG00000180357.10
Q02505	ENSG00000169894.18
Q9H4L5	ENSG00000070882.13
Q9UJV8	ENSG00000172733.12
Q9NX61	ENSG00000064545.15
Q99877	ENSG00000233822.6
Q9P2J9	ENSG00000172840.7
O75970	ENSG00000107186.17
Q9Y577	ENSG00000162931.12
O14579	ENSG00000105669.14
Q6XZB0	ENSG00000188992.12
O14950	ENSG00000118680.14
O15370	ENSG00000177732.9
Q86VV8	ENSG00000176225.15
Q9NZD2	ENSG00000139433.11
Q6ZMI0	ENSG00000162869.16
Q96MM7	ENSG00000171004.19
Q8N8V4	ENSG00000175311.7
Q8N8V4	ENSG00000284290.2
Q96S15	ENSG00000127580.17
P51159	ENSG00000069974.17
Q8N475	ENSG00000168843.14
P46100	ENSG00000085224.23
P07204	ENSG00000178726.7
Q9NVA2	ENSG00000138758.12
P28068	ENSG00000241674.8
P28068	ENSG00000242092.8
P28068	ENSG00000241296.8
P28068	ENSG00000242574.9
P28068	ENSG00000234154.10
P28068	ENSG00000239329.8
P28068	ENSG00000226264.10
P28068	ENSG00000242386.8
O14958	ENSG00000118729.14
Q9BV94	ENSG00000088298.13
Q8TDN4	ENSG00000134508.13
P56211	ENSG00000128989.11
Q7Z398	ENSG00000251369.10
O75431	ENSG00000128654.14
Q9BXI6	ENSG00000099992.16
P50221	ENSG00000005102.14
P05386	ENSG00000137818.12
Q99435	ENSG00000184613.11
Q6NW40	ENSG00000174136.13
P11150	ENSG00000166035.11
Q9Y5Z7	ENSG00000111727.12
Q9Y6X1	ENSG00000120742.11
Q7Z442	ENSG00000166473.20
Q7Z442	ENSG00000292248.2
Q9H974	ENSG00000151576.10
Q00537	ENSG00000059758.8
P25789	ENSG00000041357.16
Q96RV3	ENSG00000100731.16
Q9P0U3	ENSG00000079387.15
P41208	ENSG00000147400.10
P41208	ENSG00000292191.1
Q8NBB4	ENSG00000152467.10
Q6UXX9	ENSG00000147655.12
Q6IQ32	ENSG00000101544.9
Q8N0X7	ENSG00000133104.14
P60174	ENSG00000111669.15
Q7Z3Z0	ENSG00000204897.7
P51787	ENSG00000053918.20
P47775	ENSG00000132975.8
Q5MCW4	ENSG00000196437.12
Q9C0D3	ENSG00000162378.13
P01210	ENSG00000181195.11
Q9Y3E2	ENSG00000178096.9
Q8NDN9	ENSG00000136144.12
P56556	ENSG00000184983.11
P56556	ENSG00000272765.2
P56556	ENSG00000277365.3
P56556	ENSG00000281013.5
P56556	ENSG00000273397.4
P43657	ENSG00000139679.16
P15516	ENSG00000205649.9
P15516	ENSG00000282967.5
Q9H3D4	ENSG00000073282.14
Q86TY3	ENSG00000139971.15
O75964	ENSG00000167283.9
P47992	ENSG00000143184.5
Q9NX45	ENSG00000120669.16
Q6P2I3	ENSG00000144199.12
Q6P2I3	ENSG00000291581.1
Q8WXF5	ENSG00000127377.10
Q8WWY7	ENSG00000168703.5
P0DPD6	ENSG00000145194.19
Q9Y5Z0	ENSG00000182240.16
Q9NRA8	ENSG00000184708.18
Q14126	ENSG00000046604.15
Q9BYZ2	ENSG00000171989.6
Q96LI5	ENSG00000138767.14
Q9NQX1	ENSG00000138738.11
Q6NZI2	ENSG00000177469.13
Q15102	ENSG00000079462.8
Q9UNE0	ENSG00000135960.10
Q13410	ENSG00000124557.14
Q13410	ENSG00000292177.1
Q93091	ENSG00000169413.3
Q5TCX8	ENSG00000143674.11
Q86UD3	ENSG00000173926.6
Q13002	ENSG00000164418.22
Q14982	ENSG00000183715.15
Q03001	ENSG00000151914.22
P07202	ENSG00000115705.22
O75896	ENSG00000114383.10
Q8NG31	ENSG00000137812.21
O95084	ENSG00000150687.12
Q02985	ENSG00000116785.15
Q9UBK7	ENSG00000144134.19
Q96BD6	ENSG00000171621.14
Q5TAB7	ENSG00000203877.9
P30085	ENSG00000162368.15
O95905	ENSG00000122882.11
Q9NZW5	ENSG00000105926.16
Q9UBI1	ENSG00000148444.16
Q9Y546	ENSG00000116212.16
Q9NVI1	ENSG00000140525.20
Q6NUP7	ENSG00000119698.12
Q6NUP7	ENSG00000278326.4
P07585	ENSG00000011465.18
Q12918	ENSG00000111796.4
P02042	ENSG00000223609.11
P37840	ENSG00000145335.17
Q9BVX2	ENSG00000134291.12
Q9NZN1	ENSG00000169306.11
Q9UMN6	ENSG00000272333.8
Q9HAZ1	ENSG00000113240.14
Q9P2F8	ENSG00000116991.12
P09525	ENSG00000196975.16
P00403	ENSG00000198712.1
Q9UNN8	ENSG00000101000.6
Q9HBB8	ENSG00000099834.19
P49336	ENSG00000132964.13
Q9H0A0	ENSG00000135372.10
Q9H6T3	ENSG00000005175.10
Q27J81	ENSG00000203485.14
Q13291	ENSG00000117090.16
Q76KD6	ENSG00000186583.12
Q8WXK3	ENSG00000196372.13
Q9NVI7	ENSG00000197785.14
P13674	ENSG00000122884.13
P26678	ENSG00000198523.6
Q6UX40	ENSG00000179029.15
Q9UKB3	ENSG00000108176.15
P28065	ENSG00000240065.8
P28065	ENSG00000240118.7
P28065	ENSG00000243594.7
P28065	ENSG00000243067.7
P28065	ENSG00000242711.8
P28065	ENSG00000243958.7
P28065	ENSG00000239836.7
P28065	ENSG00000240508.7
Q76L83	ENSG00000143970.18
P16234	ENSG00000134853.12
P48664	ENSG00000105143.13
Q8N5Z5	ENSG00000100379.18
O15083	ENSG00000187672.15
Q53EU6	ENSG00000138678.11
Q99616	ENSG00000181374.8
Q6ZMY3	ENSG00000134668.13
Q92802	ENSG00000244754.9
Q9BUR4	ENSG00000141499.18
Q02962	ENSG00000075891.24
Q15397	ENSG00000080608.10
Q8NFH4	ENSG00000075188.9
P20929	ENSG00000183091.21
Q96N28	ENSG00000141391.14
Q9BXS1	ENSG00000148377.6
Q13526	ENSG00000127445.14
O60248	ENSG00000129194.8
Q9NS40	ENSG00000184611.14
Q9UL45	ENSG00000104164.12
Q9UPU3	ENSG00000156395.14
Q9UQF0	ENSG00000242950.7
O76062	ENSG00000149809.17
P55345	ENSG00000160310.19
O14492	ENSG00000160999.11
Q15067	ENSG00000161533.12
Q8N967	ENSG00000166159.11
Q8N967	ENSG00000285383.2
Q9BYL1	ENSG00000130590.14
Q8NEP7	ENSG00000162755.14
Q9UPW0	ENSG00000198815.9
P04899	ENSG00000114353.17
A4FU69	ENSG00000176927.16
Q16637	ENSG00000172062.17
Q16637	ENSG00000205571.15
Q16637	ENSG00000277773.4
Q16637	ENSG00000273772.4
Q16637	ENSG00000275349.4
Q9NVQ4	ENSG00000158234.13
Q8TDW5	ENSG00000147041.12
Q9UDV6	ENSG00000170260.9
Q9H0L4	ENSG00000177613.9
Q92520	ENSG00000196937.11
A0A0K0K1G6	ENSG00000275791.1
A0A0K0K1G6	ENSG00000282340.1
P62244	ENSG00000134419.15
P42574	ENSG00000164305.20
Q86YJ5	ENSG00000139266.6
Q6PF05	ENSG00000205838.15
Q6PI77	ENSG00000198908.12
P54920	ENSG00000105402.8
O95199	ENSG00000136161.13
P20273	ENSG00000012124.17
Q8N4L2	ENSG00000155099.8
Q86YV6	ENSG00000145949.12
P23946	ENSG00000092009.10
Q9UPU7	ENSG00000167202.12
Q96FX2	ENSG00000154813.10
P45877	ENSG00000168938.6
P60866	ENSG00000008988.11
P08217	ENSG00000142615.8
Q9UL49	ENSG00000101190.13
P49810	ENSG00000143801.18
P51841	ENSG00000101890.5
Q86TM6	ENSG00000162298.19
Q04609	ENSG00000086205.18
Q9NUS5	ENSG00000125843.11
Q9NS26	ENSG00000203926.5
Q9NS26	ENSG00000198021.8
Q9BXJ3	ENSG00000172247.4
Q9BXJ3	ENSG00000284838.2
P20151	ENSG00000167751.13
Q12899	ENSG00000137313.15
Q12899	ENSG00000231002.7
Q12899	ENSG00000234046.7
Q12899	ENSG00000228881.7
Q12899	ENSG00000231641.9
Q12899	ENSG00000226060.7
Q12899	ENSG00000230230.7
Q12899	ENSG00000234127.9
P61457	ENSG00000166228.9
A0A087WV62	ENSG00000275243.1
A0A087WV62	ENSG00000282415.1
Q9NUU7	ENSG00000168872.17
O75426	ENSG00000106336.13
Q9NYD6	ENSG00000180818.5
Q9Y383	ENSG00000146963.18
Q5JTV8	ENSG00000143337.19
A6NFU8	ENSG00000183571.11
Q99611	ENSG00000179918.19
Q8NFM7	ENSG00000144730.19
P12980	ENSG00000104903.5
P23246	ENSG00000116560.12
Q8TEU8	ENSG00000173714.8
O60741	ENSG00000164588.8
Q96G97	ENSG00000168000.16
Q13685	ENSG00000127837.10
O00273	ENSG00000160049.12
P19429	ENSG00000129991.14
Q9H321	ENSG00000205642.11
Q13470	ENSG00000174292.13
Q13470	ENSG00000283781.1
P46597	ENSG00000196433.13
P46597	ENSG00000292336.1
Q96JC1	ENSG00000166887.16
Q9HBZ2	ENSG00000172379.22
P62277	ENSG00000110700.7
P20827	ENSG00000169242.12
Q17R89	ENSG00000006740.18
O43175	ENSG00000092621.13
Q13018	ENSG00000153246.13
O95835	ENSG00000131023.13
P0DP91	ENSG00000225830.16
Q8WXR4	ENSG00000071909.19
Q8IVY1	ENSG00000253313.6
Q6ZSG1	ENSG00000141622.14
P05156	ENSG00000205403.15
A4D1S0	ENSG00000188883.5
Q8TCW7	ENSG00000170044.9
Q8TBZ3	ENSG00000140153.18
P20618	ENSG00000008018.9
P35503	ENSG00000288702.1
P16422	ENSG00000119888.11
Q6ZSG2	ENSG00000188916.9
Q6UXG8	ENSG00000165810.17
P30086	ENSG00000089220.5
P08246	ENSG00000197561.7
P08246	ENSG00000277571.2
Q8TCV5	ENSG00000175121.12
Q96KC2	ENSG00000165997.5
Q9NPJ3	ENSG00000112304.11
A2RUC4	ENSG00000162971.11
Q13671	ENSG00000174791.11
P14209	ENSG00000002586.20
P14209	ENSG00000292348.1
O75448	ENSG00000008838.21
P23945	ENSG00000170820.12
P47887	ENSG00000127780.3
Q03181	ENSG00000112033.14
Q6P1R4	ENSG00000169718.18
P61599	ENSG00000173418.12
Q96K31	ENSG00000189376.12
P08697	ENSG00000167711.14
P08697	ENSG00000276838.4
Q15904	ENSG00000071553.18
Q13112	ENSG00000159259.8
P30838	ENSG00000108602.18
P34896	ENSG00000176974.22
P34896	ENSG00000284320.4
Q6PML9	ENSG00000014824.14
P27701	ENSG00000085117.12
P61024	ENSG00000173207.13
Q03111	ENSG00000130382.9
Q5VZ52	ENSG00000185681.13
Q5THK1	ENSG00000183530.14
Q02388	ENSG00000114270.18
Q02543	ENSG00000105640.13
Q13547	ENSG00000116478.12
Q6YN16	ENSG00000119471.15
P11473	ENSG00000111424.12
Q68CP4	ENSG00000165102.15
Q96AQ6	ENSG00000163346.17
Q9NRM0	ENSG00000109667.12
P15291	ENSG00000086062.13
Q12851	ENSG00000168067.12
P30520	ENSG00000035687.10
Q92541	ENSG00000137815.15
P04798	ENSG00000140465.15
P80108	ENSG00000112293.15
Q96FX7	ENSG00000166166.13
Q15428	ENSG00000104897.10
P00918	ENSG00000104267.10
Q9UJA5	ENSG00000089195.15
Q86VZ4	ENSG00000120256.11
Q86W47	ENSG00000135643.5
Q96DZ7	ENSG00000145107.16
Q5FWE3	ENSG00000163704.13
P49902	ENSG00000076685.19
Q15116	ENSG00000188389.11
Q15116	ENSG00000276977.3
P62508	ENSG00000196482.18
Q6NSZ9	ENSG00000197037.11
P29466	ENSG00000137752.25
Q99453	ENSG00000109132.7
Q92823	ENSG00000091129.22
A8K5M9	ENSG00000188277.10
Q8TCT8	ENSG00000138600.11
P07355	ENSG00000182718.18
Q8IXS6	ENSG00000157654.19
Q6ZU52	ENSG00000189367.15
P21554	ENSG00000118432.13
P25942	ENSG00000101017.15
Q8TB52	ENSG00000118496.5
Q8N387	ENSG00000169550.14
Q9H2U9	ENSG00000069206.15
Q8N114	ENSG00000164054.17
Q96DX4	ENSG00000159579.14
Q14563	ENSG00000075213.11
Q8N2A8	ENSG00000179598.6
Q2TAA5	ENSG00000253710.5
Q9H0J9	ENSG00000059378.13
Q567V2	ENSG00000254858.10
Q92681	ENSG00000215695.2
O00408	ENSG00000186642.16
Q9BQ39	ENSG00000107625.14
O60469	ENSG00000171587.15
O60469	ENSG00000291561.1
Q6NUN9	ENSG00000181220.18
Q9P2W6	ENSG00000110665.12
Q15762	ENSG00000150637.9
P21246	ENSG00000105894.13
P0DMM9	ENSG00000261052.6
Q9HCN8	ENSG00000128228.5
Q9Y5G5	ENSG00000253767.3
P78337	ENSG00000069011.16
Q5U5Q3	ENSG00000176624.12
Q5VUY2	ENSG00000204518.3
Q9BZJ3	ENSG00000095917.15
Q9UPX0	ENSG00000080854.16
Q9P0Z9	ENSG00000179761.12
Q14767	ENSG00000119681.12
Q05639	ENSG00000101210.14
P08319	ENSG00000198099.10
Q7Z7G0	ENSG00000154175.19
Q9H000	ENSG00000075975.17
Q9Y5I2	ENSG00000250120.8
Q9Y5I2	ENSG00000291659.1
Q14155	ENSG00000102606.20
Q8WXC3	ENSG00000169900.8
O75529	ENSG00000135801.11
Q9UKS6	ENSG00000165912.16
Q9NTK1	ENSG00000165507.9
Q9NUJ1	ENSG00000144827.9
Q8NCU1	ENSG00000175699.15
O15126	ENSG00000085365.18
Q9UQ72	ENSG00000243130.8
P03950	ENSG00000214274.10
Q13206	ENSG00000178105.12
Q9NQ66	ENSG00000182621.19
Q08752	ENSG00000171497.5
P0DMS9	ENSG00000121933.19
Q9HC21	ENSG00000125454.12
P41229	ENSG00000126012.13
Q8N5N4	ENSG00000180697.9
O95948	ENSG00000119547.6
O95727	ENSG00000109943.9
Q5HYI8	ENSG00000144840.10
Q2TBC4	ENSG00000278224.7
Q9NWH9	ENSG00000137776.17
Q08495	ENSG00000158856.19
Q9H967	ENSG00000092470.12
Q9Y345	ENSG00000165970.12
Q9UBU9	ENSG00000162231.14
Q9UN86	ENSG00000138757.15
Q8N6U8	ENSG00000143147.15
Q96AG4	ENSG00000108829.10
Q9NQP4	ENSG00000101132.10
Q8TF50	ENSG00000167625.12
P01715	ENSG00000211673.2
Q9BTV6	ENSG00000148399.13
Q96BT3	ENSG00000102901.13
Q07812	ENSG00000087088.21
Q9UKM7	ENSG00000177239.16
Q969S3	ENSG00000173545.5
Q9UK00	ENSG00000088543.15
P61586	ENSG00000067560.14
Q96HM7	ENSG00000179715.13
Q96JK9	ENSG00000196782.13
Q05901	ENSG00000147432.7
P20073	ENSG00000138279.16
Q6ZMI3	ENSG00000186417.15
Q96ET8	ENSG00000175106.17
Q00610	ENSG00000141367.14
Q9UGM6	ENSG00000116874.12
P78312	ENSG00000125386.16
Q68DL7	ENSG00000206043.7
Q96I15	ENSG00000132330.18
Q96EK4	ENSG00000168286.3
Q8TBG9	ENSG00000163630.11
O76027	ENSG00000143412.10
O60888	ENSG00000112514.18
O60888	ENSG00000226492.7
Q9NUB4	ENSG00000258713.3
O75489	ENSG00000213619.11
Q9NQ84	ENSG00000170412.18
Q9NQ84	ENSG00000291917.1
P0DN78	ENSG00000269433.4
Q69YH5	ENSG00000184661.14
Q9H8M1	ENSG00000115520.9
Q9NXR1	ENSG00000072864.16
Q9NXR1	ENSG00000275911.3
Q9C0J9	ENSG00000123095.6
Q4JDL3	ENSG00000204179.11
Q7L3B6	ENSG00000106993.12
Q9Y6Y9	ENSG00000154589.7
O95841	ENSG00000116194.13
Q9BQQ7	ENSG00000163825.5
Q8N684	ENSG00000149532.16
O15123	ENSG00000091879.14
O60674	ENSG00000096968.14
Q9BRS2	ENSG00000124784.9
P09104	ENSG00000111674.9
Q92564	ENSG00000109184.15
Q9H492	ENSG00000101460.13
P43403	ENSG00000115085.15
P43403	ENSG00000291603.1
O43525	ENSG00000184156.18
O95365	ENSG00000178951.9
Q9HA65	ENSG00000104946.14
Q86XR8	ENSG00000166037.11
Q9NTX5	ENSG00000093144.19
Q8TAA9	ENSG00000173218.15
Q96RI1	ENSG00000012504.15
O95996	ENSG00000115266.12
Q6VY07	ENSG00000175115.13
Q14197	ENSG00000167862.10
P0CAP1	ENSG00000263155.7
P31937	ENSG00000106049.9
Q9BTX1	ENSG00000058804.12
Q8IXW5	ENSG00000122484.9
P02533	ENSG00000186847.6
Q7Z7E8	ENSG00000160714.10
O00519	ENSG00000117480.16
P21439	ENSG00000005471.19
Q9HBI0	ENSG00000138964.18
Q9UPZ6	ENSG00000005108.17
P16284	ENSG00000261371.6
P49841	ENSG00000082701.17
P10720	ENSG00000109272.4
Q6ZYL4	ENSG00000272047.4
Q8TED9	ENSG00000157510.14
Q8NFF2	ENSG00000140090.18
Q9P242	ENSG00000144460.13
P54764	ENSG00000116106.12
A0A0B4J272	ENSG00000211805.1
Q13761	ENSG00000020633.19
Q15208	ENSG00000112079.9
Q66K74	ENSG00000130479.11
Q01064	ENSG00000123360.12
Q8WVT3	ENSG00000171853.16
P42658	ENSG00000130226.18
P51957	ENSG00000114904.13
O60568	ENSG00000106397.12
Q5JQF7	ENSG00000206526.2
Q5JQF7	ENSG00000231041.1
Q5JQF7	ENSG00000237313.1
Q5JQF7	ENSG00000233566.1
Q5JQF7	ENSG00000237634.1
Q8WXJ9	ENSG00000154007.7
Q8NI29	ENSG00000161243.10
O00443	ENSG00000011405.14
P56589	ENSG00000034693.15
P23468	ENSG00000153707.19
P36915	ENSG00000204590.13
P36915	ENSG00000206492.11
P36915	ENSG00000226882.9
P36915	ENSG00000229470.9
P36915	ENSG00000228581.9
P36915	ENSG00000235986.9
P36915	ENSG00000232143.9
P53779	ENSG00000109339.24
Q96J92	ENSG00000126562.17
Q9P2R7	ENSG00000136143.16
O00461	ENSG00000173905.9
P0C7T5	ENSG00000224470.9
Q13627	ENSG00000157540.22
P52738	ENSG00000196387.10
O15231	ENSG00000147394.20
O15231	ENSG00000292196.1
O15357	ENSG00000165458.15
P41220	ENSG00000116741.8
Q92772	ENSG00000138769.11
P54760	ENSG00000196411.10
Q9H2L4	ENSG00000135211.6
P30153	ENSG00000105568.19
O14815	ENSG00000135773.13
Q13574	ENSG00000149091.15
P11047	ENSG00000135862.6
P31323	ENSG00000005249.14
Q9H0D2	ENSG00000118156.13
P35916	ENSG00000037280.16
P0DP58	ENSG00000180155.20
Q8N6S5	ENSG00000177917.12
P30084	ENSG00000127884.5
Q8WZ60	ENSG00000172578.12
Q13162	ENSG00000123131.13
Q96DT7	ENSG00000205189.13
Q9BXA7	ENSG00000212122.4
Q8NG85	ENSG00000198128.4
Q6NXT1	ENSG00000100124.15
Q8WU49	ENSG00000170279.3
Q6AZY7	ENSG00000168077.14
Q12836	ENSG00000116996.10
O15381	ENSG00000143748.18
Q10567	ENSG00000100280.17
Q8IZF3	ENSG00000153294.12
Q6ZRQ5	ENSG00000146263.12
Q8NI35	ENSG00000132849.22
Q6WCQ1	ENSG00000133030.22
Q8WTV0	ENSG00000073060.17
Q14139	ENSG00000110344.10
O00459	ENSG00000105647.19
Q8IZD2	ENSG00000005483.23
Q53F19	ENSG00000074356.17
P01178	ENSG00000101405.3
Q9NQG5	ENSG00000101413.12
O14948	ENSG00000105967.16
Q13823	ENSG00000134697.13
O14713	ENSG00000119185.13
Q9Y2I1	ENSG00000010322.16
P36980	ENSG00000080910.14
P36980	ENSG00000292003.1
O15120	ENSG00000169692.14
Q9BQI6	ENSG00000133302.13
Q15147	ENSG00000101333.19
Q9BQ75	ENSG00000184220.12
Q86XA9	ENSG00000129493.15
Q6P9A3	ENSG00000121406.9
Q8IWV2	ENSG00000144619.15
Q6ZN18	ENSG00000139154.16
O94993	ENSG00000039600.11
O95479	ENSG00000049239.13
Q12834	ENSG00000117399.14
Q96M86	ENSG00000179532.13
P05771	ENSG00000166501.14
Q9H7T9	ENSG00000127423.11
Q9ULJ6	ENSG00000108175.19
Q8WVE6	ENSG00000157111.13
P61201	ENSG00000166200.15
O95267	ENSG00000172575.14
Q8N5S9	ENSG00000004660.15
P54803	ENSG00000054983.17
O43323	ENSG00000139549.4
P05549	ENSG00000137203.15
P31513	ENSG00000007933.13
Q13613	ENSG00000063601.17
O75061	ENSG00000116675.16
Q9NYY8	ENSG00000118246.14
Q8IY84	ENSG00000177453.7
Q8N257	ENSG00000196890.5
Q8N257	ENSG00000285449.1
Q96I13	ENSG00000127220.6
Q96EY7	ENSG00000132300.19
Q2VPA4	ENSG00000197721.17
Q9NRE1	ENSG00000167346.9
Q9UIG5	ENSG00000204540.11
Q9UIG5	ENSG00000233439.8
Q9UIG5	ENSG00000233734.8
Q9UIG5	ENSG00000231094.8
Q9UIG5	ENSG00000235487.8
A0A0C4DH59	ENSG00000230099.2
Q9NYT0	ENSG00000100558.9
Q9NQL9	ENSG00000064218.5
Q9Y333	ENSG00000204392.11
Q9Y333	ENSG00000172850.11
Q9Y333	ENSG00000231502.6
Q9Y333	ENSG00000224979.6
Q9Y333	ENSG00000225998.6
Q9Y333	ENSG00000236826.7
Q8N9N8	ENSG00000175376.9
Q10981	ENSG00000176920.14
Q92974	ENSG00000116584.22
Q9BWG6	ENSG00000163156.12
Q9NYG5	ENSG00000141552.18
Q9HCK4	ENSG00000185008.19
Q8IX21	ENSG00000119906.13
Q9Y5J1	ENSG00000011260.14
O14548	ENSG00000115944.15
Q2I0M4	ENSG00000184709.7
P38567	ENSG00000106304.16
Q9HC35	ENSG00000143924.19
Q9BU70	ENSG00000136932.15
Q99583	ENSG00000070444.15
P37268	ENSG00000079459.14
P37268	ENSG00000284967.3
O95789	ENSG00000163867.17
O15244	ENSG00000112499.13
P02671	ENSG00000171560.18
Q9BYN7	ENSG00000131061.15
P49682	ENSG00000186810.8
Q96K75	ENSG00000144026.14
Q9BPX5	ENSG00000136950.13
O15243	ENSG00000213625.9
O96014	ENSG00000085741.14
P49755	ENSG00000170348.9
Q9Y3S1	ENSG00000165238.17
Q08378	ENSG00000090615.16
Q6UW56	ENSG00000138085.18
Q8N960	ENSG00000168944.17
P62745	ENSG00000143878.10
Q9UL16	ENSG00000213085.10
Q8N3C0	ENSG00000112249.14
P40424	ENSG00000185630.20
P04040	ENSG00000121691.7
P0CJ92	ENSG00000261794.2
O75845	ENSG00000109929.10
Q6U7Q0	ENSG00000181315.11
Q9NWQ9	ENSG00000179933.6
Q9HCK8	ENSG00000100888.15
Q495X7	ENSG00000176979.14
P01732	ENSG00000153563.17
P13797	ENSG00000102024.19
Q96ID5	ENSG00000117154.12
Q5VZ03	ENSG00000130045.17
Q5VZ03	ENSG00000291520.1
Q9UQL6	ENSG00000108840.17
P35998	ENSG00000161057.13
P15822	ENSG00000095951.18
Q9UBM1	ENSG00000133027.18
Q9NZJ9	ENSG00000173598.14
Q96C36	ENSG00000143811.20
P40145	ENSG00000155897.10
Q9H4E5	ENSG00000126785.13
Q02750	ENSG00000169032.11
Q8IXQ3	ENSG00000135045.7
Q8N3F0	ENSG00000180354.16
Q9H1U4	ENSG00000106780.9
Q9Y2W2	ENSG00000084463.8
P41970	ENSG00000111145.8
Q7Z3B3	ENSG00000120071.15
Q5BKZ1	ENSG00000162664.17
Q9BZS1	ENSG00000049768.18
Q8NFU5	ENSG00000151151.6
O15432	ENSG00000136867.11
Q13117	ENSG00000205944.12
O43516	ENSG00000115935.19
Q8NE31	ENSG00000148541.13
Q969Q5	ENSG00000169228.14
Q96RU2	ENSG00000048028.12
Q9BPX7	ENSG00000136197.14
Q6EMB2	ENSG00000119685.20
Q8IYA7	ENSG00000150051.14
Q8TE04	ENSG00000152782.19
Q9GZV3	ENSG00000115665.9
Q15661	ENSG00000172236.19
Q9P2E5	ENSG00000033100.17
Q9Y6H1	ENSG00000106153.13
Q6ZMT4	ENSG00000006459.11
A1L170	ENSG00000239887.6
Q5T7P8	ENSG00000134207.17
P61916	ENSG00000119655.11
Q9UHE5	ENSG00000144035.4
Q9UHE5	ENSG00000291479.1
Q9ULH0	ENSG00000134313.17
Q92562	ENSG00000112367.12
Q6IAA8	ENSG00000149357.10
Q9H1I8	ENSG00000100325.15
Q9UPC5	ENSG00000171659.16
Q9ULC5	ENSG00000197142.11
Q7Z6I6	ENSG00000186517.14
P49915	ENSG00000163655.16
Q13642	ENSG00000022267.19
O75145	ENSG00000177380.14
P49750	ENSG00000119596.18
P04233	ENSG00000019582.17
Q99767	ENSG00000034053.15
Q99767	ENSG00000276495.4
P35452	ENSG00000170178.7
O95754	ENSG00000135622.13
Q5BKX5	ENSG00000188493.15
Q8TEA7	ENSG00000145348.17
P10109	ENSG00000137714.3
Q8N726	ENSG00000147889.18
Q5SQS7	ENSG00000178217.15
Q9BRK4	ENSG00000107816.17
Q9H6E5	ENSG00000149016.16
Q96BQ3	ENSG00000144015.5
Q96BQ3	ENSG00000292076.1
Q7L9L4	ENSG00000173542.9
P08253	ENSG00000087245.13
O43852	ENSG00000128595.17
O60721	ENSG00000074621.14
P14618	ENSG00000067225.21
Q8NH76	ENSG00000180919.3
Q9H9A6	ENSG00000066557.6
O60583	ENSG00000082258.13
P43897	ENSG00000123297.20
P29474	ENSG00000164867.11
Q6P3W7	ENSG00000136021.19
Q15750	ENSG00000100324.14
Q8WVZ1	ENSG00000163958.14
Q8WTS1	ENSG00000011198.10
Q9NYW8	ENSG00000146587.18
Q96JW4	ENSG00000136052.10
Q9BQQ3	ENSG00000114745.15
Q9P0L9	ENSG00000107593.17
P0DJI8	ENSG00000173432.13
P0DJI8	ENSG00000288411.1
Q93009	ENSG00000187555.17
